X,Y,OBJECTID,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,BSTP_LON,BSTP_LAT
-77.1086333155846,38.8414117723702,41,1312081,4001057,18701,PRS,2014/08/24 04:00:00+00,UNK,RT 7 KING ST,BEAUREGARD ST,210,FAR,80' S OF DRWY TO FRIDAYS,BEAUREGARD ST + RT 7 KING ST,,UNK,1900/01/01 05:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-77.108631,38.841404
-76.9694042833806,39.0048098067259,42,1305811,3002371,10199,PRS,1974/09/01 04:00:00+00,REV,ADELPHI RD,RIGGS RD,81,NEA,S OF 1ST DRWY S OF -,RIGGS RD + ADELPHI RD,,KFH,2006/10/10 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UPV,,N,N,N,N,N,N,N,N,Y,N,N,NPL,,U,Y,U,N,U,U,U,U,-76.969402,39.004802
-76.9720412781464,39.0023398113485,43,1305809,3002340,10143,PRS,1974/09/01 04:00:00+00,REV,APACHE ST,RIGGS RD,11,NEA,UNKNOWN,RIGGS RD + APACHE ST,,KFH,2006/10/10 04:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,0,U,E,U,UNK,UNK,4.59999990463257,N,Y,Y,N,N,Y,N,U,N,N,N,YUN,,U,N,U,N,U,U,U,U,-76.972039,39.002332
-77.051567304701,38.8995387859374,44,1307441,1001099,5790,PRS,1968/09/11 04:00:00+00,REV,24TH ST NW,H ST NW,88,NEA,UNKNOWN,H ST NW + 24TH ST NW,,KFH,2006/07/12 04:00:00+00,0,UNK,WMAT,N,Y,N,N,58O,BRK,TRC,Y,N,E,5,N,Y,N,NON,UNK,1.89999997615814,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,Y,U,N,U,U,U,U,-77.051565,38.899531
-76.9725602732962,38.8435477809788,45,1310072,3002666,13506,PRS,2003/03/25 04:00:00+00,REV,MISSISSIPPI AVE SE,SOUTHERN AVE,46,NEA,UNKNOWN,SOUTHERN AVE + MISSISSIPPI AVE SE,,KFH,2006/05/02 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,FEN,Y,N,E,6,Y,Y,N,NON,UPV,,N,N,U,Y,Y,Y,U,Y,Y,Y,Y,YUN,,U,Y,U,N,U,U,U,U,-76.972558,38.84354
-76.846734251992,39.0783108326012,46,1301043,3002905,14700,PRS,1993/12/12 05:00:00+00,UNK,BUS BAY A,SOUTH LAUREL PARK AND RIDE LOT,264,ATP,UNKNOWN,SOUTH LAUREL PARK AND RIDE LOT + BUS BAY A,,KFH,2006/10/24 04:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,BRK,NON,Y,N,E,6,Y,Y,N,NON,UNK,4.40000009536743,Y,Y,Y,Y,N,N,N,U,Y,N,N,NPL,,U,Y,U,Y,U,U,U,U,-76.846732,39.078303
-76.9810272828471,38.9010207920134,47,1308107,1001170,5915,PRS,1981/11/10 05:00:00+00,UNK,NEAL ST NE,MARYLAND AVE NE,61,NEX,55' W OF DRWY TO HECHINGER MALL,MARYLAND AVE NE + NEAL ST NE,,KFH,2009/07/16 04:00:00+00,,UNK,UNKW,N,Y,N,Y,58O,CON,SHL,Y,N,E,9,N,Y,N,SHL,UNK,4.69999980926514,Y,Y,U,Y,Y,Y,U,Y,Y,N,N,NSG,,Y,N,U,N,U,U,U,U,-76.981025,38.901013
-76.9822312769774,38.9005307914526,48,1308106,1001163,19154,PRS,1954/04/26 04:00:00+00,REV,MORSE ST NE,MARYLAND AVE NE,63,FAR,UNKNOWN,MARYLAND AVE NE + MORSE ST NE,,KFH,2006/07/17 04:00:00+00,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,Y,U,6,Y,Y,N,NON,UNK,4.90000009536743,Y,N,Y,N,Y,N,Y,N,N,N,N,NSG,,N,N,U,N,U,U,U,U,-76.982229,38.900523
-76.9856302772617,38.8991477909269,49,1308104,1001092,5775,PRS,1977/09/04 04:00:00+00,REV,14TH ST NE,MARYLAND AVE NE,62,NEA,UNKNOWN,MARYLAND AVE NE + 14TH ST NE,,KFH,2006/07/06 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,9,N,Y,N,NON,UNK,4.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-76.985628,38.89914
-76.9252162679736,38.9508268046131,50,1301405,3001593,18883,PRS,1901/01/01 05:00:00+00,REV,GALLATIN ST SE,EDMONSTON RD SE,22,FAR,FRT OF #5028,EDMONSTON RD SE + GALLATIN ST SE,,KFH,2006/10/09 04:00:00+00,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,N,N,U,N,N,N,N,YUN,,U,Y,U,N,U,U,U,U,-76.925214,38.950819
-77.0123552889823,38.8925607876014,51,1308078,1000883,5273,PRS,1978/12/03 05:00:00+00,REV,1ST ST NW,LOUISIANA AVE NW,48,NEA,UNKNOWN,LOUISIANA AVE NW + 1ST ST NW,,KFH,2006/06/28 04:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,11,N,Y,N,NON,UNK,4.09999990463257,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,YMR,,N,Y,U,Y,U,U,U,U,-77.012353,38.892553
-77.1118183250247,38.9698887936588,52,1309379,2000050,9314,PRS,1991/03/15 04:00:00+00,REV,SPRINGFIELD DR,RIVER RD,289,FAX,UNKNOWN,RIVER RD + SPRINGFIELD DR,,KFH,2012/03/13 04:00:00+00,1,FRE,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,NPL,150,N,N,N,Y,U,U,U,U,-77.111816,38.969881
-76.9622262770914,39.027930813813,53,1311539,3002462,10510,PRS,2011/03/15 04:00:00+00,UNK,FLORAL DR,POWDER MILL RD,68,FAR,ON PROP LINE BET #10507 & 2831,POWDER MILL RD + FLORAL DR,,UNK,1900/01/01 05:00:00+00,,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,3.79999995231628,Y,N,Y,N,Y,N,Y,U,Y,Y,N,NSG,,N,Y,U,N,U,U,U,U,-76.962224,39.027923
-76.9120992530994,38.8244877725447,54,1311540,3002724,13807,PRS,2011/03/15 04:00:00+00,UNK,AUTH WAY (S) (CAPITAL GATEWAY DR),OLD SOPER RD,337,FAR,105' S OF XWALK @ TRAFFIC CIRCLE,OLD SOPER RD + AUTH WAY (S) (CAPITAL GATEWAY DR),,UNK,1900/01/01 05:00:00+00,,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,Y,N,NON,UNK,6.80000019073486,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,N,U,N,U,U,U,U,-76.912097,38.82448
-76.8291162300817,38.9549678016631,55,1311851,3004266,18691,PRS,2012/10/30 04:00:00+00,UNK,MARTIN LUTHER KING JR HWY,LOTTSFORD VISTA RD,157,FAR,150' S OF ---,LOTTSFORD VISTA RD + MARTIN LUTHER KING JR HWY,,UNK,1900/01/01 05:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-76.829114,38.95496
-77.1155023175017,38.8408747684321,56,1311847,4001025,18165,PRS,2012/09/30 04:00:00+00,UNK,BISDORF DR,W CAMPUS DR,45,FAR,60' E OF XWALK,W CAMPUS DR + BISDORF DR,,UNK,1900/01/01 05:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-77.1155,38.840867
-77.0433203006009,39.0399038178689,57,1301092,2000512,10659,PRS,1958/10/26 04:00:00+00,UNK,REEDIE DR,UNIVERSITY BLVD W,125,MID,@ PEPCO POLE #733881,UNIVERSITY BLVD W + REEDIE DR,,KFH,2012/03/08 05:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,Y,Y,N,5,Y,Y,Y,NON,NON,2,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,NSG,150,N,N,N,N,U,U,U,U,-77.043318,39.039896
-77.0475073045057,39.0299418083208,58,1300694,2000425,10533,PRS,1960/04/03 04:00:00+00,REV,PLYERS MILL RD,GEORGIA AVE,345,NEA,UNKNOWN,GEORGIA AVE + PLYERS MILL RD,,KFH,2012/03/09 05:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,Y,N,4,Y,Y,Y,NON,NON,0.300000011920929,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,NPL,150,N,N,N,Y,U,U,U,U,-77.047505,39.029934
-77.0473613097705,39.0285168083405,59,1300692,2000416,10518,PRS,1960/04/03 04:00:00+00,REV,PREDELLA DR,GEORGIA AVE,165,NEA,UNKNOWN,GEORGIA AVE + PREDELLA DR,,KFH,2012/03/08 05:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,Y,Y,N,5,Y,Y,Y,NON,NON,4.5,N,N,Y,Y,N,N,Y,Y,N,N,N,NPL,150,N,Y,N,N,U,U,U,U,-77.047359,39.028509
-77.0152972895281,38.9396497928093,60,1302183,1002985,12488,PRS,1901/01/01 05:00:00+00,REV,3RD ST NW,ROCK CREEK CHURCH RD NW,42,NEX,UNKNOWN,ROCK CREEK CHURCH RD NW + 3RD ST NW,,KFH,2006/05/11 04:00:00+00,0,UNK,WMAT,N,Y,N,N,<58,CON,NON,Y,N,E,6,N,N,N,NON,UNK,4.19999980926514,Y,N,U,Y,Y,N,U,Y,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-77.015295,38.939642
-77.0215282912613,38.9369617894021,61,1302181,1002983,12486,PRS,1901/01/01 05:00:00+00,REV,WARDER ST NW,ROCK CREEK CHURCH RD NW,75,NEA,UNKNOWN,ROCK CREEK CHURCH RD NW + WARDER ST NW,,KFH,2006/06/06 04:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,ASP,NON,Y,N,E,5,N,Y,N,NON,UNK,4.5,Y,Y,Y,Y,N,N,N,N,Y,N,N,NSG,,N,Y,U,Y,U,U,U,U,-77.021526,38.936954
-77.0118002949464,38.9442377961506,62,1302179,1002403,8270,PRS,1942/02/24 05:00:00+00,REV,WEBSTER ST NW,ROCK CREEK CHURCH RD NW,220,FAR,UNKNOWN,ROCK CREEK CHURCH RD NW + WEBSTER ST NW,,KFH,2006/05/24 04:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,5,N,Y,Y,N,N,N,Y,N,N,N,N,YUN,,U,Y,U,N,U,U,U,U,-77.011798,38.94423
-76.9961811979361,38.9199658067018,63,1302177,1003386,19311,PRS,1976/02/17 05:00:00+00,UNK,BUS BAY D,RHODE ISLAND AVE STATION,206,MID,UNKNOWN,RHODE ISLAND AVE STATION + BUS BAY D,TMP,KFH,2006/12/11 05:00:00+00,,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,,Y,Y,Y,Y,U,U,U,U,Y,N,N,NPL,,U,Y,Y,Y,U,U,U,U,-76.996179,38.919958
-76.8805242511981,38.9990428119128,64,1311024,3002654,13416,PRS,1901/01/01 05:00:00+00,UNK,#12 COURT,RIDGE RD,113,FAR,W OF XWALK,RIDGE RD + #12 COURT,,KFH,2006/10/16 04:00:00+00,,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,5,Y,Y,N,NON,UNK,3.70000004768372,N,Y,U,N,N,Y,U,U,N,N,N,YMR,,U,Y,U,N,U,U,U,U,-76.880522,38.999035
-76.8733032562969,39.0092568123666,65,1311020,3002406,10297,PRS,1975/04/03 04:00:00+00,REV,PLATEAU PL,RIDGE RD,359,NEA,UNKNOWN,RIDGE RD + PLATEAU PL,,KFH,2006/04/06 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,3.70000004768372,N,N,Y,N,N,N,Y,U,N,N,N,NSG,,N,N,U,N,U,U,U,U,-76.873301,39.009249
-77.0574953177141,39.1496968312498,66,1309412,2001433,15592,PRS,1999/09/09 04:00:00+00,UNK,PRINCE PHILIP DR,OLNEY SANDY SPRING RD,290,NEA,UNKNOWN,OLNEY SANDY SPRING RD + PRINCE PHILIP DR,,KFH,2012/02/07 05:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,9,N,Y,Y,NON,NON,5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,150,N,Y,N,Y,U,U,U,U,-77.057493,39.149689
-77.1315533266533,38.9796167960299,67,1309388,2001325,15480,PRS,1963/11/15 05:00:00+00,REV,PYLE RD,RIVER RD,304,NEA,UNKNOWN,RIVER RD + PYLE RD,,KFH,2012/02/14 05:00:00+00,1,FRE,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,,Y,N,U,E,Y,N,E,E,N,N,N,NPL,150,N,N,N,U,U,U,U,U,-77.131551,38.979609
-77.0427943014369,39.0399288106812,68,1301091,2000511,10658,PRS,1958/10/26 04:00:00+00,REV,REEDIE DR,UNIVERSITY BLVD W,313,NEA,UNKNOWN,UNIVERSITY BLVD W + REEDIE DR,,KFH,2012/03/08 05:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,Y,Y,N,4,Y,Y,Y,NON,NON,1,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,NSG,150,N,Y,N,N,U,U,U,U,-77.042792,39.039921
-77.2563353601144,38.7944487537002,69,1300133,5000337,648,PRS,1992/07/21 04:00:00+00,UNK,VRE STATION ENTR,BURKE RD,39,FAR,@ N END OF PULL-OFF AREA,BURKE RD + VRE STATION ENTR,,KFH,2012/05/15 04:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,5,Y,Y,N,NON,SLP,1.10000002384186,N,Y,U,Y,N,Y,E,N,N,N,N,NPL,150,N,N,N,U,U,U,U,U,-77.256333,38.794441
-77.2722923640766,38.794512753695,70,1300131,5000335,645,PRS,1987/08/07 04:00:00+00,REV,BURKE LAKE RD,BURKE RD,318,NEA,E OF ENTR TO S/C,BURKE RD + BURKE LAKE RD,,KFH,2012/05/04 04:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,3,N,Y,Y,NON,NON,,N,N,U,E,N,N,E,E,N,N,N,NPL,35,N,N,N,U,U,U,U,U,-77.27229,38.794505
-76.8471032498392,39.0848658311364,71,1301020,3002526,11251,PRS,1986/03/03 05:00:00+00,REV,CHERRY LN,LAUREL BOWIE RD,8,NEX,UNKNOWN,LAUREL BOWIE RD + CHERRY LN,,KFH,2006/10/24 04:00:00+00,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,Y,N,Y,U,Y,Y,Y,Y,NPL,,U,N,U,U,U,U,U,U,-76.847101,39.084858
-76.9997792970717,39.0643918222697,72,1300788,2000728,10989,PRS,1969/11/25 05:00:00+00,REV,NORCROSS WAY,NEW HAMPSHIRE AVE,159,NEA,UNKNOWN,NEW HAMPSHIRE AVE + NORCROSS WAY,,KFH,2012/03/16 04:00:00+00,1,FRE,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,3,N,Y,Y,NON,NON,3,N,N,Y,Y,N,N,Y,Y,N,N,N,NPL,150,N,N,N,Y,U,U,U,U,-76.999777,39.064384
-76.8973802476045,38.8636437854315,73,1304098,3000833,3544,PRS,1901/01/01 05:00:00+00,REV,HAZELWOOD DR,WALKER MILL RD,257,NEX,@ END OF GUARDRAIL,WALKER MILL RD + HAZELWOOD DR,,KFH,2006/08/04 04:00:00+00,0,UNK,WMAT,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,7.09999990463257,N,N,Y,N,N,N,N,N,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-76.897378,38.863636
-76.9406372660926,38.8866677877069,74,1304093,1000708,4849,PRS,1993/12/12 05:00:00+00,REV,C ST SE,TEXAS AVE SE,185,NEA,UNKNOWN,TEXAS AVE SE + C ST SE,,KFH,2006/05/30 04:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,6,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,YUN,,U,Y,U,Y,U,U,U,U,-76.940635,38.88666
-76.8988612491748,38.8474937828532,75,1304080,3003273,15103,PRS,1976/11/14 05:00:00+00,UNK,PARK BERKSHIRE APARTMENTS,SURREY SERVICE DR,116,NEA,OPPO APT SIGN,SURREY SERVICE DR + PARK BERKSHIRE APARTMENTS,,KFH,2006/08/01 04:00:00+00,,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,,N,N,N,N,N,N,N,N,N,N,N,YUN,,U,N,U,N,U,U,U,U,-76.898859,38.847486
-76.9056762514567,38.8495487832111,76,1304076,3000715,2738,PRS,1901/01/01 05:00:00+00,REV,PARKLAND DR,SURREY SERVICE DR,304,NEA,UNKNOWN,SURREY SERVICE DR + PARKLAND DR,,KFH,2006/08/01 04:00:00+00,0,UNK,WMAT,N,Y,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,U,N,N,Y,N,N,NPL,,U,N,U,N,U,U,U,U,-76.905674,38.849541
-77.1726303403457,38.9102887807237,77,1306458,5001556,6520,PRS,1990/11/06 05:00:00+00,REV,MAYFAIR MCLEAN CT,WESTMORELAND ST,351,FAR,100' N OF -,WESTMORELAND ST + MAYFAIR MCLEAN CT,,KFH,2012/04/06 04:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,5,N,N,N,NON,NON,3.29999995231628,N,Y,Y,N,N,N,N,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,-77.172628,38.910281
-76.8445592472739,39.0913378357913,78,1301028,3002917,21552,PRS,2006/05/24 04:00:00+00,REV,GREENVIEW DR,LAUREL BOWIE RD,28,FAR,150 FT N OF  ----,LAUREL BOWIE RD + GREENVIEW DR,,KFH,2006/10/27 04:00:00+00,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,N,N,U,Y,N,N,NPL,,U,N,U,N,U,U,U,U,-76.844557,39.09133
-76.9959943009226,39.1398718395577,79,1300807,2001058,12925,PRS,1978/10/18 04:00:00+00,REV,CLIFTONBROOK LN,NEW HAMPSHIRE AVE,343,FAR,UNKNOWN,NEW HAMPSHIRE AVE + CLIFTONBROOK LN,,KFH,2012/02/13 05:00:00+00,0,UNK,NAPP,N,N,N,N,<58,CON,NON,N,N,E,0,N,N,N,NON,NON,,N,N,Y,N,N,N,N,N,N,N,N,NSG,150,N,Y,N,N,U,U,U,U,-76.995992,39.139864
-76.9968252927465,39.1095378286903,80,1300798,2001049,12915,PRS,1978/10/18 04:00:00+00,REV,CLOVERLY ST,NEW HAMPSHIRE AVE,38,NEA,UNKNOWN,NEW HAMPSHIRE AVE + CLOVERLY ST,,KFH,2012/02/14 05:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,4.80000019073486,Y,Y,Y,Y,N,N,N,N,N,N,N,NPL,150,N,N,N,Y,U,U,U,U,-76.996823,39.10953
-77.0008882922986,39.0660708216758,81,1300789,2000741,11014,PRS,1994/07/14 04:00:00+00,REV,ELDRID DR,NEW HAMPSHIRE AVE,147,FAR,"@ UTILITY POLE; FRT OF #12844",NEW HAMPSHIRE AVE + ELDRID DR,,KFH,2012/03/15 04:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,6,Y,Y,Y,NON,NON,3.59999990463257,N,N,Y,Y,N,N,Y,Y,N,N,N,NPL,150,N,N,N,Y,U,U,U,U,-77.000886,39.066063
-77.1255753269033,38.9000487781654,82,1304406,6000759,5838,PRS,1901/01/01 05:00:00+00,REV,24TH ST N,N GLEBE RD,326,NEA,UNKNOWN,N GLEBE RD + 24TH ST N,,KFH,2007/01/11 05:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,5,N,Y,N,NON,UNK,4.40000009536743,Y,Y,Y,Y,N,N,N,N,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-77.125573,38.900041
-77.1198193226598,38.8930677849778,83,1304398,6000681,5308,PRS,1901/01/01 05:00:00+00,REV,19TH ST N,N GLEBE RD,154,FAX,UNKNOWN,N GLEBE RD + 19TH ST N,,KFH,2007/01/16 05:00:00+00,1,INS,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,5,N,Y,Y,NON,SLP,,N,N,U,Y,N,N,U,N,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-77.119817,38.89306
-77.0178612920333,38.9146437863656,84,1307984,1001610,6764,PRS,1962/02/15 05:00:00+00,REV,NEW JERSEY AVE NW,FLORIDA AVE NW,298,NEX,UNKNOWN,FLORIDA AVE NW + NEW JERSEY AVE NW,,KFH,2006/07/31 04:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,BRK,NON,Y,N,E,6,Y,Y,N,NON,UNK,6,Y,N,U,Y,Y,N,U,Y,Y,N,N,NSG,,N,Y,U,U,U,U,U,U,-77.017859,38.914636
-76.9884832827546,38.9019597871213,85,1307967,1001197,5986,PRS,1901/01/01 05:00:00+00,REV,13TH ST NE,FLORIDA AVE NE,119,NEA,UNKNOWN,FLORIDA AVE NE + 13TH ST NE,,KFH,2006/07/06 04:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,N,N,E,5,N,N,N,NON,UNK,3.70000004768372,Y,Y,Y,N,Y,Y,Y,U,Y,Y,Y,NPL,,U,Y,U,N,U,U,U,U,-76.988481,38.901952
-76.9062802516814,38.8960177894601,86,1301167,3001033,5523,PRS,1901/01/01 05:00:00+00,REV,SEAT PLEASANT DR,ADDISON RD,300,NEA,UNKNOWN,ADDISON RD + SEAT PLEASANT DR,,KFH,2006/06/20 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,4.69999980926514,N,Y,N,N,N,Y,N,U,Y,N,N,NSG,,N,N,U,N,U,U,U,U,-76.906278,38.89601
-76.9035412586458,38.8940647877239,87,1301165,3001019,5380,PRS,1901/01/01 05:00:00+00,REV,EADS ST,ADDISON RD,321,NEX,UNKNOWN,ADDISON RD + EADS ST,,KFH,2006/06/20 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,,N,N,U,N,N,N,U,N,N,N,N,NSG,,N,N,U,N,U,U,U,U,-76.903539,38.894057
-76.8989662495258,38.8892597876315,88,1301157,3000980,5028,PRS,1901/01/01 05:00:00+00,REV,ADEL ST,ADDISON RD,324,NEA,UNKNOWN,ADDISON RD + ADEL ST,,KFH,2006/06/20 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,Y,N,N,NON,UNK,3.90000009536743,N,N,Y,N,N,N,N,U,N,N,N,YUN,,U,Y,U,N,U,U,U,U,-76.898964,38.889252
-76.991638287229,39.0392168127801,89,1300747,2000506,10650,PRS,1901/01/01 05:00:00+00,UNK,NEW HAMPSHIRE AVE,LOCKWOOD DR,232,NEA,E OF 1ST DRWY TO WHITE OAK S/C,LOCKWOOD DR + NEW HAMPSHIRE AVE,,KFH,2012/02/21 05:00:00+00,2,INS,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,4,N,Y,N,NON,NON,3.20000004768372,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,50,N,N,N,Y,U,U,U,U,-76.991636,39.039209
-77.0513433101546,39.0602068142293,90,1300720,2000696,10933,PRS,1969/11/20 05:00:00+00,REV,JUDSON RD,GEORGIA AVE,136,NEA,UNKNOWN,GEORGIA AVE + JUDSON RD,,KFH,2012/03/02 05:00:00+00,1,INS,NAPP,N,N,Y,N,58U,CON,NON,Y,N,E,7,N,Y,N,NON,NON,4.90000009536743,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,NSG,150,N,Y,Y,Y,U,U,U,U,-77.051341,39.060199
-77.1983553401207,38.836877769886,91,1302313,5000858,2157,PRS,1901/01/01 05:00:00+00,REV,HAMILTON ST,ANNANDALE RD,165,NEA,UNKNOWN,ANNANDALE RD + HAMILTON ST,,KFH,2012/04/20 04:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,3,N,N,Y,NON,NON,4.80000019073486,N,N,Y,E,N,N,N,E,N,N,N,NPL,150,N,N,N,N,U,U,U,U,-77.198353,38.83687
-77.1974993392861,38.8340657651366,92,1302311,5000811,2001,PRS,1901/01/01 05:00:00+00,REV,MARKHAM ST,ANNANDALE RD,171,NEA,75' N OF -,ANNANDALE RD + MARKHAM ST,,KFH,2012/04/20 04:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,5,N,N,Y,NON,NON,4.09999990463257,Y,Y,Y,Y,N,N,N,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,-77.197497,38.834058
-76.9567262731452,38.9313097987039,93,1305513,3004027,16935,PRS,1990/12/16 05:00:00+00,REV,EASTERN AVE NE,BLADENSBURG RD,360,FAR,"@ CATCH BASIN; OPPO ENTR TO ARA SERVICES",BLADENSBURG RD + EASTERN AVE NE,,KFH,2006/08/22 04:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,8,Y,Y,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,-76.956724,38.931302
